,genetic,length,mass,exercise,smoking,alcohol,sugar,lifespan
4685,83.0,192.0,79.0,2.0,15.0,8.0,3,79
4686,78.0,195.0,83.0,1.0,15.0,5.0,2,68
4687,78.0,166.0,82.0,1.0,8.0,2.0,3,71
4688,78.0,191.0,78.0,2.0,19.0,9.0,2,65
4689,79.0,158.0,84.0,2.0,0.0,8.0,3,78
4690,79.0,177.0,92.0,3.0,13.0,3.0,2,87
4691,82.0,193.0,77.0,1.0,7.0,3.0,2,81
4692,78.0,189.0,81.0,3.0,17.0,10.0,2,76
4693,80.0,190.0,80.0,1.0,15.0,5.0,3,67
4694,83.0,185.0,95.0,1.0,0.0,2.0,2,83
4695,80.0,198.0,89.0,4.0,8.0,4.0,2,101
4696,82.0,182.0,73.0,2.0,21.0,5.0,2,79
4697,82.0,185.0,69.0,3.0,13.0,6.0,3,86
4698,78.0,189.0,88.0,3.0,22.0,6.0,2,84
4699,77.0,168.0,70.0,2.0,13.0,1.0,3,72
4700,80.0,200.0,103.0,2.0,4.0,2.0,3,88
4701,80.0,198.0,70.0,3.0,20.0,6.0,3,86
4702,81.0,189.0,92.0,1.0,6.0,8.0,3,66
4703,79.0,177.0,72.0,1.0,19.0,3.0,3,63
4704,78.0,202.0,88.0,2.0,8.0,5.0,2,79
4705,79.0,179.0,76.0,1.0,19.0,2.0,1,70
4706,80.0,199.0,93.0,2.0,0.0,9.0,2,84
4707,80.0,179.0,81.0,1.0,5.0,7.0,3,73
4708,79.0,178.0,76.0,2.0,15.0,8.0,2,73
4709,78.0,171.0,75.0,1.0,0.0,3.0,2,79
4710,81.0,175.0,65.0,1.0,12.0,7.0,2,68
4711,81.0,207.0,88.0,1.0,20.0,9.0,3,61
4712,83.0,193.0,70.0,2.0,1.0,2.0,3,92
4713,82.0,172.0,97.0,2.0,12.0,5.0,2,75
4714,81.0,170.0,94.0,2.0,9.0,2.0,1,87
4715,82.0,174.0,86.0,2.0,0.0,1.0,3,94
4716,80.0,177.0,69.0,1.0,20.0,8.0,1,67
4717,82.0,189.0,88.0,2.0,18.0,5.0,4,74
4718,82.0,198.0,84.0,1.0,16.0,9.0,1,67
4719,78.0,194.0,89.0,3.0,16.0,1.0,3,83
4720,82.0,193.0,69.0,2.0,14.0,8.0,1,80
4721,79.0,183.0,70.0,3.0,15.0,9.0,3,79
4722,80.0,201.0,83.0,1.0,0.0,8.0,2,78
4723,80.0,171.0,65.0,1.0,6.0,6.0,1,80
4724,79.0,176.0,87.0,1.0,12.0,9.0,3,56
4725,81.0,179.0,94.0,2.0,0.0,3.0,1,95
4726,81.0,176.0,85.0,2.0,2.0,6.0,3,82
4727,80.0,174.0,72.0,1.0,1.0,5.0,4,72
4728,81.0,186.0,63.0,1.0,0.0,6.0,1,87
4729,81.0,184.0,81.0,1.0,6.0,7.0,2,76
4730,79.0,200.0,100.0,1.0,6.0,1.0,3,81
4731,80.0,166.0,73.0,1.0,1.0,3.0,2,76
4732,77.0,164.0,93.0,1.0,12.0,8.0,4,46
4733,80.0,173.0,86.0,1.0,4.0,8.0,3,68
4734,80.0,186.0,86.0,2.0,4.0,3.0,3,81
4735,79.0,174.0,84.0,0.0,13.0,9.0,2,54
4736,82.0,199.0,83.0,3.0,15.0,8.0,3,83
4737,76.0,190.0,65.0,2.0,5.0,8.0,4,79
4738,84.0,173.0,78.0,2.0,0.0,9.0,2,85
4739,81.0,161.0,61.0,1.0,5.0,6.0,4,70
4740,80.0,163.0,86.0,2.0,2.0,8.0,3,73
4741,77.0,182.0,62.0,1.0,0.0,2.0,3,80
4742,82.0,183.0,81.0,2.0,1.0,7.0,3,86
4743,80.0,176.0,83.0,1.0,18.0,9.0,3,58
4744,82.0,187.0,91.0,1.0,10.0,3.0,2,78
4745,80.0,205.0,62.0,2.0,19.0,8.0,3,69
4746,79.0,173.0,96.0,2.0,7.0,4.0,3,75
4747,80.0,166.0,68.0,1.0,6.0,4.0,2,77
4748,82.0,187.0,80.0,2.0,0.0,8.0,1,90
4749,80.0,196.0,108.0,0.0,12.0,4.0,2,63
4750,79.0,163.0,63.0,1.0,8.0,6.0,4,62
4751,81.0,192.0,68.0,2.0,20.0,6.0,3,76
4752,81.0,178.0,96.0,1.0,13.0,3.0,1,68
4753,79.0,202.0,95.0,1.0,7.0,8.0,3,70
4754,81.0,206.0,87.0,2.0,19.0,10.0,3,67
4755,80.0,207.0,62.0,1.0,8.0,6.0,3,75
4756,77.0,207.0,68.0,1.0,4.0,8.0,2,73
4757,79.0,198.0,71.0,1.0,8.0,8.0,3,69
4758,81.0,195.0,61.0,2.0,18.0,4.0,1,88
4759,78.0,173.0,88.0,0.0,0.0,6.0,1,70
4760,83.0,183.0,82.0,3.0,20.0,8.0,3,81
4761,82.0,188.0,80.0,3.0,0.0,3.0,2,107
4762,80.0,174.0,112.0,1.0,14.0,3.0,2,62
4763,79.0,185.0,82.0,2.0,4.0,10.0,1,81
4764,82.0,181.0,80.0,1.0,0.0,10.0,4,71
4765,77.0,173.0,85.0,1.0,19.0,9.0,2,58
4766,82.0,209.0,81.0,3.0,16.0,5.0,1,94
4767,83.0,182.0,69.0,1.0,2.0,9.0,4,74
4768,81.0,181.0,80.0,0.0,4.0,6.0,1,70
4769,81.0,174.0,71.0,2.0,10.0,5.0,1,82
4770,80.0,193.0,99.0,2.0,11.0,3.0,2,79
4771,80.0,192.0,108.0,3.0,11.0,6.0,2,86
4772,77.0,167.0,110.0,1.0,5.0,7.0,1,67
4773,81.0,174.0,65.0,3.0,14.0,8.0,4,80
4774,80.0,182.0,68.0,2.0,4.0,7.0,3,84
4775,78.0,165.0,73.0,0.0,11.0,5.0,2,62
4776,79.0,194.0,71.0,2.0,20.0,9.0,2,66
4777,80.0,184.0,82.0,1.0,7.0,9.0,2,69
4778,81.0,187.0,75.0,4.0,8.0,9.0,2,97
4779,80.0,196.0,76.0,2.0,0.0,7.0,2,95
4780,81.0,192.0,75.0,3.0,0.0,7.0,4,91
4781,78.0,190.0,79.0,2.0,4.0,5.0,2,81
4782,79.0,212.0,78.0,1.0,15.0,3.0,4,65
4783,76.0,205.0,102.0,1.0,11.0,9.0,2,67
4784,79.0,158.0,83.0,1.0,0.0,7.0,2,74
4785,80.0,163.0,90.0,1.0,17.0,1.0,3,58
4786,80.0,174.0,81.0,1.0,0.0,6.0,2,75
4787,82.0,186.0,64.0,3.0,0.0,6.0,2,100
4788,81.0,183.0,72.0,1.0,6.0,9.0,3,72
4789,80.0,187.0,93.0,3.0,6.0,6.0,2,89
4790,81.0,183.0,76.0,1.0,10.0,7.0,3,64
4791,79.0,193.0,61.0,1.0,13.0,6.0,1,73
4792,80.0,196.0,85.0,1.0,14.0,7.0,4,63
4793,81.0,211.0,84.0,1.0,8.0,5.0,2,74
4794,77.0,197.0,86.0,1.0,3.0,5.0,4,70
4795,80.0,179.0,87.0,1.0,4.0,7.0,2,76
4796,79.0,200.0,72.0,2.0,4.0,7.0,3,80
4797,80.0,173.0,91.0,1.0,16.0,2.0,1,72
4798,79.0,194.0,73.0,2.0,3.0,9.0,1,87
4799,80.0,174.0,103.0,2.0,21.0,3.0,4,58
4800,81.0,182.0,81.0,2.0,17.0,4.0,2,82
4801,82.0,194.0,82.0,2.0,11.0,10.0,1,81
4802,83.0,207.0,84.0,2.0,14.0,6.0,2,88
4803,82.0,182.0,101.0,1.0,12.0,6.0,4,63
4804,81.0,159.0,100.0,3.0,9.0,9.0,1,79
4805,82.0,211.0,97.0,2.0,19.0,2.0,2,77
4806,82.0,197.0,84.0,1.0,9.0,8.0,2,74
4807,80.0,176.0,88.0,1.0,16.0,2.0,2,66
4808,79.0,173.0,79.0,1.0,3.0,7.0,2,75
4809,80.0,184.0,74.0,2.0,9.0,6.0,2,80
4810,82.0,185.0,84.0,3.0,16.0,7.0,3,79
4811,77.0,171.0,65.0,1.0,2.0,6.0,4,70
4812,80.0,181.0,90.0,2.0,20.0,9.0,2,66
4813,80.0,168.0,66.0,1.0,19.0,5.0,3,60
4814,79.0,193.0,77.0,2.0,0.0,7.0,1,93
4815,81.0,197.0,66.0,2.0,1.0,0.0,3,100
4816,83.0,190.0,72.0,1.0,0.0,6.0,3,81
4817,81.0,185.0,61.0,2.0,13.0,3.0,2,88
4818,80.0,184.0,64.0,1.0,21.0,1.0,2,70
4819,82.0,184.0,93.0,2.0,7.0,7.0,2,85
4820,77.0,158.0,93.0,2.0,16.0,5.0,4,62
4821,78.0,189.0,96.0,1.0,0.0,4.0,3,70
4822,81.0,195.0,88.0,2.0,13.0,1.0,4,80
4823,77.0,180.0,73.0,2.0,5.0,7.0,2,83
4824,80.0,168.0,82.0,0.0,2.0,4.0,2,69
4825,80.0,155.0,66.0,0.0,9.0,10.0,2,58
4826,79.0,190.0,78.0,1.0,6.0,8.0,1,75
4827,82.0,184.0,89.0,2.0,1.0,8.0,4,81
4828,80.0,178.0,76.0,3.0,21.0,6.0,3,77
4829,79.0,192.0,98.0,3.0,0.0,9.0,2,97
4830,81.0,207.0,69.0,2.0,7.0,9.0,3,85
4831,78.0,198.0,80.0,2.0,18.0,9.0,4,70
4832,79.0,185.0,94.0,1.0,9.0,7.0,2,65
4833,80.0,186.0,77.0,3.0,3.0,7.0,3,92
4834,81.0,197.0,92.0,4.0,4.0,4.0,4,99
4835,80.0,187.0,70.0,2.0,12.0,3.0,3,84
4836,82.0,167.0,64.0,0.0,10.0,7.0,2,66
4837,83.0,172.0,64.0,2.0,21.0,3.0,2,76
4838,77.0,167.0,62.0,3.0,5.0,5.0,3,88
4839,77.0,207.0,73.0,2.0,0.0,9.0,1,93
4840,77.0,198.0,87.0,1.0,1.0,7.0,1,74
4841,81.0,199.0,106.0,1.0,6.0,1.0,2,80
4842,79.0,165.0,91.0,2.0,19.0,6.0,1,72
4843,80.0,177.0,83.0,1.0,13.0,8.0,4,61
4844,79.0,185.0,85.0,1.0,20.0,7.0,3,55
4845,79.0,174.0,98.0,3.0,22.0,2.0,2,77
4846,80.0,187.0,70.0,3.0,9.0,4.0,3,96
4847,79.0,201.0,89.0,1.0,16.0,5.0,3,66
4848,77.0,192.0,99.0,1.0,22.0,9.0,3,53
4849,84.0,183.0,86.0,2.0,3.0,6.0,4,78
4850,79.0,183.0,89.0,2.0,17.0,3.0,3,70
4851,81.0,196.0,98.0,1.0,2.0,7.0,3,72
4852,79.0,174.0,93.0,2.0,15.0,3.0,2,77
4853,77.0,192.0,76.0,0.0,10.0,9.0,2,59
4854,78.0,201.0,65.0,1.0,14.0,2.0,3,73
4855,80.0,177.0,73.0,0.0,1.0,8.0,3,66
4856,79.0,186.0,82.0,1.0,8.0,7.0,2,71
4857,79.0,185.0,105.0,2.0,17.0,3.0,2,73
4858,79.0,183.0,69.0,2.0,17.0,6.0,3,69
4859,80.0,187.0,78.0,1.0,8.0,6.0,2,69
4860,83.0,193.0,71.0,2.0,14.0,9.0,1,84
4861,81.0,175.0,84.0,2.0,12.0,4.0,4,72
4862,84.0,194.0,64.0,2.0,2.0,2.0,2,100
4863,80.0,171.0,62.0,1.0,14.0,10.0,3,62
4864,83.0,167.0,80.0,1.0,18.0,9.0,2,60
4865,81.0,187.0,78.0,2.0,4.0,9.0,1,82
4866,80.0,182.0,93.0,1.0,17.0,3.0,4,64
4867,79.0,174.0,96.0,1.0,0.0,9.0,2,75
4868,81.0,188.0,71.0,1.0,12.0,8.0,2,70
4869,82.0,189.0,84.0,2.0,8.0,2.0,3,81
4870,79.0,178.0,80.0,1.0,13.0,8.0,3,65
4871,79.0,179.0,79.0,2.0,22.0,7.0,3,62
4872,81.0,196.0,85.0,3.0,14.0,8.0,1,90
4873,79.0,163.0,92.0,2.0,20.0,9.0,3,55
4874,81.0,166.0,67.0,1.0,10.0,7.0,3,70
4875,81.0,199.0,89.0,2.0,17.0,9.0,3,74
4876,80.0,180.0,68.0,3.0,14.0,1.0,4,85
4877,80.0,178.0,73.0,2.0,0.0,9.0,1,86
4878,83.0,171.0,81.0,1.0,11.0,0.0,1,80
4879,83.0,166.0,77.0,1.0,9.0,9.0,3,66
4880,82.0,192.0,72.0,2.0,0.0,8.0,1,94
4881,80.0,181.0,100.0,1.0,20.0,8.0,3,57
4882,80.0,183.0,78.0,1.0,18.0,7.0,4,53
4883,80.0,206.0,65.0,1.0,15.0,5.0,3,74
4884,81.0,199.0,65.0,2.0,1.0,7.0,2,90
4885,79.0,207.0,79.0,0.0,7.0,8.0,2,68
4886,81.0,208.0,85.0,2.0,12.0,5.0,1,89
4887,79.0,172.0,90.0,1.0,15.0,5.0,3,59
4888,81.0,156.0,65.0,1.0,19.0,3.0,1,70
4889,80.0,166.0,60.0,2.0,15.0,4.0,2,76
4890,81.0,175.0,69.0,2.0,15.0,1.0,1,87
4891,79.0,177.0,78.0,2.0,18.0,5.0,3,69
4892,79.0,175.0,61.0,3.0,19.0,3.0,3,81
4893,81.0,162.0,82.0,2.0,11.0,9.0,4,70
4894,80.0,204.0,75.0,1.0,12.0,9.0,1,72
4895,79.0,199.0,82.0,2.0,20.0,6.0,1,76
4896,80.0,183.0,84.0,1.0,7.0,5.0,3,71
4897,82.0,202.0,100.0,1.0,6.0,4.0,2,79
4898,80.0,160.0,80.0,1.0,3.0,6.0,1,80
4899,78.0,180.0,78.0,2.0,20.0,7.0,1,70
4900,78.0,172.0,63.0,1.0,11.0,9.0,2,73
4901,78.0,182.0,61.0,1.0,16.0,8.0,2,67
4902,78.0,200.0,95.0,2.0,4.0,6.0,2,86
4903,80.0,192.0,88.0,1.0,19.0,7.0,1,63
4904,79.0,178.0,85.0,1.0,15.0,8.0,3,57
4905,80.0,173.0,64.0,3.0,21.0,8.0,2,81
4906,81.0,181.0,80.0,1.0,0.0,2.0,3,81
4907,79.0,174.0,94.0,1.0,1.0,6.0,4,69
4908,80.0,180.0,85.0,2.0,0.0,5.0,3,88
4909,79.0,202.0,83.0,0.0,4.0,7.0,2,70
4910,77.0,175.0,96.0,1.0,22.0,6.0,2,53
4911,80.0,196.0,75.0,2.0,17.0,1.0,4,72
4912,79.0,213.0,68.0,2.0,8.0,8.0,3,80
4913,79.0,202.0,108.0,3.0,12.0,2.0,2,88
4914,81.0,189.0,84.0,2.0,17.0,9.0,2,73
4915,82.0,155.0,93.0,1.0,19.0,6.0,2,54
4916,79.0,195.0,75.0,2.0,11.0,1.0,1,89
4917,80.0,210.0,61.0,3.0,11.0,9.0,3,88
4918,82.0,205.0,78.0,1.0,12.0,9.0,2,76
4919,83.0,185.0,93.0,2.0,1.0,9.0,3,81
4920,76.0,203.0,79.0,1.0,17.0,5.0,2,66
4921,82.0,202.0,86.0,1.0,10.0,8.0,2,68
4922,77.0,194.0,78.0,2.0,10.0,2.0,3,83
4923,82.0,164.0,89.0,3.0,3.0,8.0,3,86
4924,77.0,155.0,88.0,2.0,15.0,9.0,4,54
4925,77.0,200.0,85.0,2.0,8.0,6.0,2,82
4926,79.0,180.0,63.0,2.0,16.0,6.0,2,76
4927,82.0,166.0,63.0,1.0,5.0,7.0,3,76
4928,78.0,203.0,71.0,1.0,1.0,3.0,3,84
4929,81.0,186.0,70.0,2.0,0.0,5.0,2,96
4930,80.0,192.0,76.0,2.0,0.0,4.0,3,95
4931,80.0,186.0,75.0,1.0,4.0,1.0,3,78
4932,79.0,172.0,73.0,2.0,12.0,9.0,4,64
4933,80.0,157.0,95.0,2.0,13.0,7.0,2,67
4934,77.0,178.0,86.0,2.0,0.0,4.0,3,81
4935,79.0,186.0,76.0,2.0,9.0,8.0,2,79
4936,80.0,173.0,81.0,2.0,0.0,7.0,2,83
4937,79.0,193.0,93.0,2.0,11.0,8.0,2,74
4938,77.0,183.0,95.0,3.0,4.0,2.0,5,84
4939,80.0,196.0,97.0,1.0,1.0,7.0,4,74
4940,81.0,193.0,81.0,2.0,0.0,1.0,1,104
4941,81.0,172.0,70.0,3.0,2.0,3.0,3,101
4942,78.0,208.0,80.0,1.0,11.0,2.0,4,69
4943,80.0,160.0,78.0,2.0,2.0,0.0,3,89
4944,81.0,162.0,77.0,2.0,3.0,7.0,3,80
4945,78.0,193.0,61.0,1.0,14.0,6.0,2,73
4946,79.0,166.0,77.0,1.0,16.0,7.0,4,57
4947,80.0,199.0,69.0,0.0,6.0,7.0,2,72
4948,79.0,192.0,97.0,1.0,5.0,6.0,3,65
4949,79.0,187.0,70.0,1.0,1.0,7.0,2,80
4950,82.0,197.0,81.0,2.0,9.0,6.0,3,81
4951,79.0,185.0,65.0,1.0,13.0,2.0,4,67
4952,82.0,180.0,89.0,1.0,10.0,8.0,2,73
4953,80.0,176.0,75.0,2.0,4.0,5.0,3,78
4954,79.0,212.0,87.0,1.0,13.0,8.0,2,70
4955,80.0,201.0,73.0,1.0,21.0,4.0,4,64
4956,78.0,184.0,65.0,2.0,0.0,7.0,1,92
4957,79.0,191.0,69.0,1.0,16.0,3.0,2,69
4958,81.0,183.0,83.0,3.0,22.0,8.0,2,76
4959,81.0,195.0,86.0,1.0,18.0,5.0,2,72
4960,81.0,183.0,80.0,1.0,19.0,9.0,3,58
4961,79.0,191.0,77.0,2.0,22.0,6.0,2,76
4962,81.0,185.0,77.0,1.0,8.0,0.0,1,85
4963,82.0,190.0,90.0,2.0,0.0,6.0,2,90
4964,81.0,200.0,85.0,3.0,7.0,8.0,1,95
4965,80.0,180.0,89.0,3.0,13.0,1.0,1,100
4966,80.0,190.0,89.0,3.0,1.0,7.0,2,95
4967,77.0,169.0,73.0,1.0,0.0,8.0,4,70
4968,83.0,200.0,72.0,1.0,2.0,5.0,3,80
4969,78.0,184.0,86.0,2.0,19.0,9.0,3,66
4970,82.0,178.0,73.0,1.0,2.0,5.0,2,83
4971,79.0,190.0,86.0,2.0,22.0,2.0,2,76
4972,84.0,200.0,69.0,1.0,12.0,8.0,3,77
4973,79.0,174.0,83.0,2.0,9.0,8.0,3,76
4974,80.0,161.0,89.0,0.0,11.0,4.0,3,56
4975,82.0,187.0,73.0,1.0,13.0,5.0,2,75
4976,81.0,197.0,60.0,2.0,7.0,4.0,1,91
4977,79.0,155.0,87.0,1.0,21.0,3.0,2,57
4978,78.0,164.0,61.0,2.0,7.0,4.0,2,86
4979,81.0,187.0,83.0,1.0,7.0,3.0,2,76
4980,79.0,194.0,63.0,1.0,21.0,10.0,2,63
4981,77.0,198.0,72.0,2.0,15.0,0.0,1,89
4982,81.0,183.0,95.0,1.0,10.0,4.0,2,75
4983,82.0,206.0,78.0,1.0,8.0,8.0,3,74
4984,78.0,173.0,60.0,1.0,8.0,1.0,3,78
4985,79.0,192.0,104.0,3.0,2.0,7.0,3,92
4986,77.0,188.0,106.0,1.0,14.0,8.0,1,62
4987,80.0,196.0,88.0,2.0,11.0,4.0,1,86
4988,83.0,188.0,84.0,1.0,0.0,8.0,3,76
4989,82.0,194.0,95.0,1.0,14.0,6.0,4,61
4990,76.0,200.0,79.0,1.0,14.0,7.0,4,57
4991,81.0,203.0,64.0,1.0,5.0,5.0,1,86
4992,82.0,178.0,81.0,2.0,12.0,8.0,1,78
4993,78.0,207.0,62.0,1.0,18.0,6.0,2,65
4994,82.0,171.0,103.0,2.0,19.0,7.0,1,71
4995,80.0,180.0,68.0,1.0,20.0,0.0,2,70
4996,79.0,195.0,73.0,2.0,5.0,7.0,2,86
4997,84.0,169.0,62.0,2.0,7.0,4.0,3,91
4998,81.0,187.0,71.0,2.0,6.0,0.0,2,97
4999,82.0,178.0,86.0,3.0,18.0,0.0,3,84
5000,79.0,187.0,62.0,2.0,13.0,7.0,2,79
5001,80.0,194.0,102.0,1.0,14.0,1.0,2,70
5002,78.0,169.0,79.0,3.0,0.0,7.0,3,90
5003,79.0,167.0,79.0,0.0,4.0,6.0,2,67
5004,82.0,195.0,67.0,2.0,8.0,4.0,3,89
5005,79.0,196.0,75.0,2.0,5.0,3.0,2,88
5006,78.0,207.0,70.0,2.0,0.0,8.0,4,80
5007,83.0,198.0,86.0,1.0,21.0,2.0,3,71
5008,80.0,192.0,71.0,1.0,0.0,1.0,2,87
5009,80.0,173.0,80.0,1.0,16.0,1.0,4,66
5010,81.0,171.0,72.0,3.0,14.0,8.0,2,87
5011,79.0,180.0,98.0,1.0,13.0,0.0,3,62
5012,84.0,195.0,92.0,2.0,18.0,0.0,4,82
5013,80.0,177.0,81.0,2.0,0.0,6.0,3,81
5014,80.0,178.0,89.0,1.0,8.0,7.0,3,63
5015,79.0,202.0,71.0,1.0,10.0,6.0,1,72
5016,80.0,200.0,78.0,1.0,1.0,5.0,2,84
5017,80.0,201.0,96.0,1.0,0.0,7.0,2,79
5018,79.0,154.0,61.0,3.0,9.0,2.0,2,91
5019,79.0,185.0,76.0,1.0,6.0,4.0,4,74
5020,78.0,179.0,67.0,1.0,3.0,2.0,4,72
5021,80.0,187.0,68.0,1.0,22.0,5.0,2,66
5022,77.0,201.0,75.0,3.0,2.0,1.0,2,97
5023,77.0,189.0,65.0,1.0,17.0,8.0,3,63
5024,81.0,177.0,92.0,1.0,0.0,5.0,2,76
5025,82.0,198.0,91.0,2.0,11.0,7.0,2,76
5026,80.0,179.0,79.0,2.0,22.0,9.0,4,57
5027,78.0,182.0,74.0,1.0,7.0,9.0,1,74
5028,79.0,184.0,71.0,3.0,16.0,7.0,5,77
5029,82.0,198.0,101.0,1.0,4.0,9.0,2,78
5030,81.0,172.0,82.0,2.0,5.0,10.0,3,79
5031,78.0,177.0,89.0,1.0,6.0,3.0,2,73
5032,81.0,195.0,97.0,2.0,12.0,8.0,4,69
5033,78.0,176.0,75.0,3.0,1.0,9.0,2,91
5034,80.0,163.0,92.0,2.0,7.0,9.0,3,71
5035,81.0,195.0,89.0,1.0,0.0,2.0,1,82
5036,81.0,174.0,80.0,1.0,12.0,3.0,2,75
5037,81.0,168.0,82.0,1.0,18.0,9.0,3,52
5038,78.0,202.0,93.0,2.0,17.0,10.0,3,64
5039,82.0,174.0,100.0,2.0,14.0,4.0,2,76
5040,78.0,178.0,89.0,1.0,6.0,8.0,1,73
5041,82.0,193.0,60.0,1.0,0.0,1.0,1,94
5042,79.0,209.0,75.0,2.0,4.0,8.0,2,86
5043,80.0,192.0,73.0,2.0,1.0,6.0,1,87
5044,82.0,162.0,69.0,2.0,10.0,7.0,2,78
5045,79.0,162.0,72.0,2.0,7.0,9.0,2,74
5046,77.0,185.0,86.0,3.0,18.0,7.0,2,75
5047,78.0,208.0,84.0,1.0,2.0,8.0,5,69
5048,81.0,175.0,77.0,0.0,1.0,9.0,2,69
5049,79.0,175.0,69.0,2.0,15.0,9.0,2,68
5050,78.0,194.0,104.0,1.0,12.0,3.0,1,75
5051,82.0,194.0,65.0,1.0,13.0,6.0,2,76
5052,80.0,189.0,95.0,2.0,13.0,4.0,4,72
5053,81.0,165.0,83.0,1.0,11.0,7.0,5,57
5054,81.0,187.0,71.0,1.0,12.0,0.0,3,76
5055,79.0,167.0,76.0,1.0,4.0,5.0,1,79
5056,83.0,166.0,83.0,3.0,2.0,7.0,3,91
5057,82.0,175.0,63.0,0.0,21.0,7.0,1,63
5058,80.0,202.0,87.0,3.0,21.0,8.0,3,77
5059,83.0,185.0,80.0,2.0,16.0,5.0,3,80
5060,78.0,169.0,60.0,3.0,5.0,5.0,3,93
5061,79.0,170.0,70.0,3.0,0.0,2.0,4,92
5062,79.0,194.0,83.0,1.0,0.0,3.0,2,79
5063,81.0,197.0,60.0,1.0,2.0,7.0,3,77
5064,82.0,180.0,62.0,3.0,12.0,8.0,2,91
5065,82.0,185.0,82.0,1.0,10.0,9.0,2,72
5066,79.0,174.0,63.0,2.0,3.0,5.0,3,90
5067,81.0,178.0,75.0,1.0,0.0,7.0,2,84
5068,79.0,179.0,103.0,3.0,11.0,5.0,2,82
5069,79.0,189.0,92.0,2.0,20.0,8.0,3,62
5070,79.0,192.0,67.0,1.0,14.0,0.0,1,78
5071,79.0,156.0,68.0,1.0,10.0,7.0,3,62
5072,79.0,190.0,108.0,2.0,15.0,6.0,3,68
5073,80.0,206.0,63.0,1.0,19.0,7.0,4,66
5074,78.0,179.0,88.0,3.0,9.0,7.0,2,83
5075,79.0,183.0,89.0,2.0,13.0,0.0,2,85
5076,80.0,163.0,85.0,2.0,15.0,8.0,1,70
5077,79.0,161.0,71.0,2.0,7.0,4.0,3,82
5078,82.0,163.0,63.0,1.0,3.0,7.0,4,76
5079,80.0,170.0,84.0,3.0,4.0,0.0,3,96
5080,82.0,202.0,98.0,1.0,4.0,7.0,4,74
5081,78.0,201.0,94.0,3.0,9.0,1.0,3,91
5082,79.0,186.0,95.0,0.0,11.0,8.0,3,54
5083,79.0,170.0,98.0,2.0,8.0,8.0,2,73
5084,80.0,190.0,70.0,2.0,13.0,6.0,1,78
5085,81.0,180.0,64.0,2.0,1.0,7.0,2,91
5086,81.0,200.0,62.0,1.0,21.0,8.0,3,64
5087,81.0,188.0,76.0,2.0,8.0,9.0,1,84
5088,81.0,183.0,79.0,2.0,3.0,9.0,2,90
5089,78.0,204.0,75.0,1.0,20.0,3.0,3,70
5090,80.0,195.0,72.0,2.0,0.0,4.0,3,91
5091,81.0,173.0,85.0,1.0,16.0,9.0,1,64
5092,79.0,193.0,85.0,1.0,2.0,9.0,2,77
5093,79.0,213.0,83.0,2.0,1.0,6.0,3,85
5094,77.0,190.0,74.0,2.0,16.0,9.0,1,77
5095,80.0,179.0,88.0,1.0,7.0,9.0,2,70
5096,81.0,160.0,64.0,3.0,0.0,9.0,3,90
5097,80.0,196.0,80.0,2.0,16.0,1.0,3,79
5098,79.0,188.0,69.0,1.0,18.0,8.0,2,69
5099,83.0,181.0,79.0,1.0,15.0,8.0,3,68
5100,80.0,185.0,79.0,1.0,11.0,8.0,4,61
5101,80.0,182.0,85.0,2.0,0.0,6.0,1,85
5102,81.0,164.0,80.0,4.0,11.0,6.0,2,94
5103,81.0,166.0,74.0,0.0,8.0,6.0,3,63
5104,80.0,177.0,85.0,1.0,22.0,3.0,4,60
5105,78.0,154.0,63.0,0.0,20.0,7.0,2,53
5106,78.0,214.0,82.0,1.0,14.0,8.0,3,66
5107,82.0,203.0,74.0,2.0,12.0,7.0,3,82
5108,79.0,160.0,61.0,1.0,10.0,2.0,3,67
5109,79.0,180.0,79.0,1.0,2.0,7.0,3,74
5110,82.0,198.0,75.0,2.0,22.0,5.0,4,72
5111,79.0,204.0,78.0,1.0,15.0,9.0,2,69
5112,79.0,183.0,83.0,2.0,8.0,6.0,4,76
5113,81.0,160.0,69.0,3.0,13.0,6.0,2,89
5114,80.0,163.0,71.0,1.0,16.0,2.0,2,74
5115,80.0,179.0,87.0,2.0,12.0,9.0,3,74
5116,77.0,176.0,76.0,2.0,9.0,7.0,2,79
5117,81.0,208.0,78.0,2.0,19.0,5.0,2,83
5118,77.0,170.0,89.0,1.0,16.0,6.0,3,58
5119,80.0,174.0,78.0,2.0,2.0,7.0,1,87
5120,82.0,194.0,92.0,3.0,17.0,9.0,4,81
5121,81.0,177.0,77.0,1.0,20.0,9.0,3,61
5122,78.0,165.0,76.0,1.0,0.0,9.0,4,62
5123,81.0,186.0,84.0,1.0,19.0,7.0,4,58
5124,81.0,179.0,87.0,3.0,2.0,7.0,2,97
5125,79.0,184.0,102.0,1.0,16.0,3.0,1,68
5126,80.0,180.0,64.0,0.0,2.0,4.0,1,78
5127,81.0,174.0,64.0,1.0,16.0,8.0,2,70
5128,80.0,200.0,76.0,0.0,18.0,6.0,2,59
5129,79.0,175.0,108.0,2.0,7.0,7.0,3,68
5130,81.0,203.0,74.0,4.0,20.0,6.0,1,97
5131,82.0,199.0,78.0,2.0,1.0,8.0,4,89
5132,82.0,164.0,77.0,3.0,8.0,3.0,3,94
5133,81.0,209.0,80.0,1.0,8.0,9.0,2,73
5134,79.0,163.0,70.0,0.0,12.0,4.0,3,57
