genetic,exercise,smoking,alcohol,sugar,bmi,lifespan
68.5,0.5,8.8,1.7,0.9,15.97,66.8
83.1,1.8,11.8,5.2,8.0,19.32,80.8
80.0,1.8,12.5,0.2,9.7,32.06,76.2
83.3,0.8,15.6,0.7,5.4,19.18,77.8
84.6,2.3,16.2,0.7,6.1,25.9,79.1
86.9,3.9,11.9,0.5,7.7,15.77,84.4
70.1,2.1,2.8,4.2,3.2,39.67,68.1
77.3,0.4,11.6,2.1,2.8,46.61,71.7
81.7,0.9,13.4,5.2,11.6,27.5,77.3
73.5,2.0,20.7,5.1,3.8,17.78,67.5
86.9,0.5,11.1,0.8,1.8,19.47,83.5
96.5,1.5,1.1,1.9,4.2,31.22,95.2
91.8,2.5,13.0,0.4,4.4,17.25,88.9
85.7,1.3,4.8,1.6,12.4,21.07,84.0
83.1,2.9,17.2,1.2,4.4,25.04,80.5
75.3,4.0,19.0,0.1,5.2,38.13,72.6
75.5,0.5,5.4,4.8,12.1,14.67,72.5
91.9,3.8,8.3,0.5,8.8,30.49,93.5
83.8,4.4,12.0,2.2,5.9,27.29,83.5
73.6,1.9,4.4,1.4,5.2,46.69,70.4
85.4,1.7,6.1,0.3,4.8,20.58,84.7
78.4,3.8,15.7,0.7,6.8,23.48,76.9
66.0,2.4,13.5,4.9,8.3,19.61,60.5
91.0,3.7,1.9,0.1,5.1,23.58,95.2
65.1,2.3,20.2,0.5,9.8,27.5,60.3
87.4,1.8,13.4,0.4,6.7,36.05,84.1
81.3,2.7,5.3,3.7,7.3,33.5,80.6
70.0,2.2,0.4,2.6,13.0,17.65,69.8
85.1,3.4,0.6,0.5,3.9,30.61,87.1
79.6,4.3,20.1,2.3,2.2,26.91,77.4
90.0,3.2,1.2,5.6,6.6,22.8,92.0
87.9,0.4,13.5,0.7,8.8,20.62,84.4
73.4,2.4,4.1,2.0,4.3,25.39,73.4
91.0,1.3,9.5,0.5,8.3,30.25,89.8
83.6,2.4,13.9,0.5,10.0,39.04,80.4
81.7,1.8,8.0,4.2,7.7,34.17,77.8
84.5,3.4,19.2,4.5,5.3,26.23,80.0
69.0,2.0,13.0,5.0,11.4,14.17,63.9
66.3,3.3,0.1,1.2,6.8,18.93,67.9
79.4,4.3,7.5,1.2,4.5,24.5,79.4
89.3,2.4,8.7,1.2,6.1,27.59,88.2
88.0,3.0,0.5,5.7,2.6,27.2,87.3
80.3,1.2,10.6,0.3,7.1,36.3,77.1
79.1,1.2,11.4,3.8,10.9,20.54,75.4
96.2,1.7,16.1,2.2,6.4,27.06,91.8
77.9,2.2,15.1,4.5,7.4,44.61,70.5
86.4,3.7,0.7,2.3,8.0,35.68,88.9
74.5,2.1,13.7,0.6,2.7,19.06,72.6
84.0,0.9,18.1,0.3,8.5,38.7,75.3
81.5,2.6,8.1,2.8,5.7,17.67,80.3
90.6,3.3,7.2,4.1,4.8,17.01,90.6
68.0,4.5,11.8,1.2,10.4,26.94,67.5
88.7,0.8,20.6,0.4,5.1,33.49,81.7
82.4,5.1,0.3,0.8,5.7,45.01,84.5
94.0,1.3,10.2,1.0,10.8,34.16,90.7
91.3,1.6,12.3,2.3,3.4,34.06,87.8
81.2,2.6,7.9,1.0,13.5,16.09,80.8
95.3,1.2,0.1,2.5,8.8,35.79,93.8
75.3,2.6,15.2,0.9,6.3,26.89,71.7
82.9,3.7,21.8,0.9,9.8,22.36,80.5
91.2,1.6,7.8,1.2,4.9,34.29,88.3
83.9,4.1,6.5,1.2,11.5,41.52,83.7
85.7,2.4,1.4,1.0,9.6,48.33,83.4
74.1,3.2,8.1,0.6,9.2,47.37,71.0
79.3,1.5,6.2,0.2,2.5,34.55,77.8
99.0,2.3,4.4,1.1,6.5,30.8,97.6
77.9,4.7,0.1,0.9,8.4,46.6,77.7
67.2,1.5,8.8,1.0,12.2,53.11,61.0
85.5,3.3,12.6,1.9,5.1,17.89,84.2
76.2,0.9,13.8,0.7,4.4,19.99,73.5
84.6,1.7,13.8,0.5,5.3,15.83,82.0
82.1,1.4,19.4,3.5,5.1,32.17,77.2
81.4,2.6,2.2,1.7,4.8,27.23,82.4
84.1,2.5,3.5,2.4,11.6,18.87,84.4
87.2,1.6,6.5,0.9,10.6,34.29,85.2
77.7,1.4,2.0,2.8,6.3,40.64,75.7
81.9,2.7,9.5,3.3,1.7,31.18,79.5
90.7,2.8,1.2,1.4,9.7,23.13,91.3
74.3,2.7,14.7,2.8,8.9,26.93,72.9
88.2,2.1,3.1,1.2,4.9,33.42,88.4
79.9,2.4,12.6,1.4,7.3,19.57,78.5
81.4,3.8,7.8,0.1,4.0,15.81,83.2
79.2,2.2,15.7,3.9,5.9,25.14,74.1
79.3,2.7,2.3,1.7,12.9,28.69,78.9
77.6,2.8,8.4,1.2,5.6,19.37,76.4
77.4,2.4,1.6,4.9,5.2,35.89,76.7
76.2,1.3,1.0,4.1,3.3,16.9,75.3
82.6,2.1,18.9,1.2,6.9,20.48,79.3
66.0,3.6,12.2,3.5,8.4,24.72,62.7
82.3,4.7,11.9,1.2,3.4,21.21,80.9
83.3,3.9,12.6,1.3,2.0,31.47,83.0
84.3,1.9,12.9,4.7,3.1,28.03,80.3
81.5,2.3,11.2,6.0,9.0,14.46,78.8
84.6,1.0,0.6,2.3,9.2,23.43,83.7
69.0,1.5,2.6,0.3,8.6,34.57,68.2
100.7,1.0,14.5,0.8,2.9,30.1,96.9
77.0,0.9,16.4,0.4,7.2,23.97,71.0
86.1,0.3,9.8,3.7,3.5,21.88,83.1
80.6,0.7,3.3,0.5,2.5,13.61,79.8
89.5,2.3,7.6,1.3,9.3,22.13,88.8
81.0,1.5,1.8,1.3,8.8,18.86,81.4
84.9,1.3,18.9,1.2,3.8,29.57,79.1
97.0,3.6,17.8,4.2,5.5,28.05,92.3
71.4,2.3,0.4,1.0,8.3,40.98,70.7
92.8,1.2,16.4,2.1,5.2,33.84,88.2
76.3,0.8,2.8,2.5,9.0,19.16,74.5
79.4,1.7,4.3,5.1,7.2,14.3,77.9
74.1,4.4,5.8,3.8,5.3,28.7,75.4
80.5,2.0,5.9,1.7,2.9,43.2,78.3
83.6,1.0,4.5,2.3,1.7,36.0,81.4
68.8,2.1,6.0,1.6,6.2,28.67,67.7
79.1,2.4,4.3,3.3,4.2,36.45,77.7
83.3,1.3,8.2,3.1,8.0,25.37,81.2
85.2,1.6,8.5,1.1,5.0,24.22,82.3
82.4,2.5,2.8,1.8,7.1,39.18,81.3
81.9,1.2,4.2,5.5,5.0,18.69,80.5
91.3,4.1,18.3,0.7,6.8,13.28,91.8
80.0,0.6,19.4,0.5,5.2,20.32,75.2
81.3,4.4,1.7,4.4,4.7,28.35,83.0
78.8,3.7,1.6,4.4,11.2,31.47,80.2
91.8,2.0,0.3,0.8,7.6,17.38,92.4
75.4,2.9,0.3,5.7,4.3,19.62,75.6
85.2,2.3,0.3,1.4,2.8,27.4,86.1
87.6,1.6,20.6,0.6,6.5,14.68,82.9
73.5,2.5,19.6,4.3,7.0,11.77,69.6
80.0,1.4,1.9,4.6,7.5,36.91,78.7
77.8,5.2,14.8,5.1,1.1,15.92,78.2
93.1,0.8,5.6,0.6,5.0,21.41,91.9
75.1,2.1,5.8,0.7,5.9,33.75,74.6
85.2,1.6,0.1,1.1,9.5,36.39,84.8
73.6,1.8,0.1,4.5,4.4,35.54,73.0
93.4,1.6,7.2,4.4,4.1,24.49,91.6
73.4,0.8,0.4,4.1,10.1,26.38,72.7
84.2,4.1,11.5,0.9,8.8,23.67,84.2
77.2,1.0,11.8,0.8,7.5,21.67,73.4
77.6,2.4,20.4,0.7,6.7,26.65,75.3
80.6,2.8,13.5,0.5,6.5,19.75,79.2
82.6,2.2,18.8,3.0,4.7,29.18,80.6
93.9,1.3,0.0,6.0,4.3,24.58,93.1
83.5,2.2,5.4,5.5,5.0,33.6,83.2
95.2,4.6,16.5,0.3,5.7,25.51,93.6
93.8,0.3,15.0,3.2,9.1,35.37,87.9
82.5,1.6,9.4,4.9,11.9,23.91,77.7
78.8,1.6,16.0,4.3,5.2,38.25,73.4
70.6,0.6,8.9,0.5,7.3,20.45,67.7
76.7,1.2,4.6,1.4,8.6,22.85,75.4
80.9,4.0,10.2,4.9,10.7,45.72,77.4
95.8,1.4,11.0,1.1,6.4,18.44,94.0
74.1,1.0,18.1,3.6,6.1,19.11,68.8
75.9,1.8,0.0,0.4,1.7,25.25,77.3
87.8,4.1,14.5,1.6,4.6,25.49,86.2
81.9,1.7,1.7,0.8,7.5,40.23,80.7
77.3,2.4,2.1,5.1,10.9,26.58,77.4
86.1,3.7,19.0,3.9,8.9,13.07,80.0
76.0,1.8,10.0,0.7,3.3,32.53,72.6
85.0,2.8,1.6,0.3,6.9,26.45,85.2
87.0,3.6,6.5,4.7,4.6,24.55,86.8
89.7,2.3,13.4,1.1,6.7,42.87,83.5
80.3,3.5,20.2,0.4,6.9,33.43,76.0
89.8,3.4,16.8,0.5,5.0,18.18,89.8
76.8,5.4,2.8,0.5,6.8,17.16,79.3
92.7,1.5,3.3,1.3,7.4,24.61,92.0
81.9,1.4,8.4,0.3,13.8,49.94,76.2
74.2,4.0,8.3,5.0,7.6,23.78,71.9
79.7,2.2,21.5,4.7,5.7,30.76,74.9
79.2,3.2,6.1,5.4,5.2,21.2,78.6
80.0,4.0,15.6,0.6,4.2,19.76,79.8
65.2,1.4,1.7,1.5,9.9,31.48,64.1
94.2,2.9,18.6,0.5,8.5,18.64,91.3
73.0,2.2,4.2,0.3,11.6,32.03,73.1
83.2,1.0,4.4,5.8,6.5,24.98,81.9
78.2,1.2,18.8,3.2,4.9,16.54,75.4
95.5,4.4,0.9,0.3,4.1,28.93,97.4
93.9,2.8,6.6,4.2,8.7,19.09,92.2
95.6,1.7,2.3,2.9,8.6,22.0,94.4
81.1,1.6,0.9,1.9,10.8,20.29,81.4
84.7,1.9,17.0,1.9,4.3,25.21,79.5
72.6,0.5,7.3,1.1,11.7,13.41,69.2
86.4,1.5,22.0,0.7,9.0,12.54,81.0
78.8,2.7,13.1,2.4,8.3,30.3,74.7
83.5,1.3,4.7,5.0,9.9,34.07,79.9
67.4,2.8,7.3,2.1,11.0,28.48,65.0
87.7,2.2,19.4,4.0,2.1,34.2,82.0
91.3,1.0,1.4,1.7,9.8,18.57,90.8
99.7,2.3,16.5,1.5,11.0,33.99,93.7
87.4,0.9,16.3,0.5,6.1,28.67,84.1
90.0,4.3,2.6,0.9,6.0,23.54,91.2
83.9,5.3,2.4,2.3,6.8,38.05,85.8
72.0,2.7,4.3,4.7,11.7,18.65,71.2
99.7,2.5,7.6,0.5,7.3,17.88,99.0
79.6,4.4,0.2,5.9,2.5,34.02,81.2
81.6,2.8,16.6,0.9,4.2,16.24,78.9
95.6,1.7,12.0,2.9,7.0,15.95,93.3
83.7,0.8,18.8,5.3,10.0,15.64,79.6
77.1,0.2,10.0,1.1,4.3,46.02,70.7
79.8,2.8,11.2,4.2,5.9,16.21,76.2
83.9,2.5,11.6,1.3,8.8,14.92,83.0
76.5,1.6,3.6,1.1,5.3,23.06,75.5
83.4,2.4,7.9,1.4,5.8,31.26,81.9
87.1,4.2,10.1,4.8,5.2,25.28,86.6
70.6,2.5,19.4,4.0,6.6,20.91,64.7
78.6,2.5,3.2,0.5,10.7,39.12,77.9
84.6,2.3,8.6,1.3,6.8,38.99,82.1
88.2,1.5,0.2,0.3,9.6,26.5,88.7
74.4,1.2,6.0,3.7,5.9,27.61,72.0
80.0,2.0,19.5,3.8,4.1,22.97,75.2
86.4,2.8,6.8,0.6,2.2,26.76,85.5
79.6,3.3,6.4,0.2,5.4,38.8,79.0
87.8,0.7,15.5,2.0,7.2,22.19,83.6
81.8,2.0,1.6,1.4,6.0,32.67,81.6
91.9,1.9,7.2,4.4,2.1,17.46,90.3
80.8,0.7,16.4,2.5,3.7,30.65,77.6
70.9,2.4,0.7,2.0,4.9,17.49,72.5
97.5,0.7,17.5,5.2,11.1,30.84,92.2
83.8,1.7,11.8,1.1,9.0,38.34,79.9
96.2,2.5,13.7,1.3,5.8,40.1,91.9
76.8,4.4,15.5,0.4,2.5,39.59,72.6
86.7,3.5,0.2,0.7,2.9,17.07,89.3
80.2,2.9,0.0,4.0,8.3,22.93,81.6
74.4,4.1,19.3,2.3,5.7,31.28,69.3
87.9,3.0,10.5,1.2,8.3,23.64,86.2
83.0,0.6,15.5,2.8,1.4,14.85,78.0
82.0,1.6,7.1,4.0,6.6,40.82,78.4
71.3,1.6,0.3,0.8,2.8,20.67,71.8
77.9,4.1,18.9,5.5,6.5,17.5,74.2
80.4,1.9,8.4,3.7,5.1,42.04,76.7
81.5,1.8,15.5,0.2,4.3,21.83,77.3
84.7,1.4,22.0,0.9,4.2,19.5,82.6
78.2,3.8,0.0,1.6,6.5,30.09,81.0
81.9,1.7,6.7,0.4,8.1,27.74,79.2
74.4,3.6,19.1,3.6,3.1,26.88,71.1
77.8,0.7,4.9,0.6,7.9,32.78,76.2
79.2,4.5,15.7,0.3,6.6,31.31,76.1
81.1,0.8,18.4,2.2,3.3,33.16,74.6
71.6,4.6,0.7,5.4,2.6,15.64,72.9
87.9,2.6,0.5,2.0,3.7,26.29,89.5
79.9,0.6,3.4,0.5,10.3,19.44,78.4
73.6,1.5,1.2,5.8,4.4,29.46,72.4
85.8,1.1,13.4,1.3,9.7,19.2,82.4
95.6,1.8,20.0,0.5,11.7,17.43,88.4
97.5,1.6,0.4,2.8,6.2,25.46,97.2
78.8,1.8,1.4,0.6,4.9,16.55,79.7
87.0,2.5,8.6,1.3,5.7,41.49,84.9
82.5,3.3,10.6,1.5,2.3,28.6,80.3
91.5,4.4,12.2,4.0,4.4,20.06,89.8
77.8,1.6,13.2,0.9,5.6,26.61,74.7
77.9,3.2,19.2,2.7,5.3,16.33,75.7
76.1,3.9,15.9,4.9,7.9,26.14,73.0
71.7,1.7,4.5,0.6,7.6,41.83,70.6
82.3,2.5,18.0,5.0,6.1,22.96,78.4
90.3,3.9,16.5,0.2,9.0,24.61,87.4
83.1,1.7,0.6,5.9,6.7,27.58,83.6
75.2,2.6,1.9,3.3,9.3,21.05,76.0
85.0,0.7,0.4,0.5,7.4,18.57,85.0
91.7,1.5,21.1,0.6,3.0,21.62,87.0
64.4,4.4,19.7,1.9,10.0,19.09,62.4
64.9,1.7,0.4,2.1,5.8,24.44,65.9
78.0,1.3,0.1,0.4,6.0,24.83,78.5
79.2,0.8,1.8,0.6,8.8,41.07,77.1
69.6,1.6,19.2,4.2,6.0,43.44,63.5
64.8,2.6,0.4,3.0,7.7,35.13,65.3
98.2,1.3,12.3,2.9,8.9,18.92,94.5
89.1,2.7,2.0,5.3,6.6,37.57,88.6
81.2,1.0,8.9,1.9,7.9,31.99,78.6
72.8,4.3,0.1,1.9,8.8,32.78,77.0
83.8,0.2,15.8,5.6,5.5,24.73,78.9
85.1,3.5,8.1,2.0,4.2,23.8,85.7
89.6,2.3,6.1,0.3,10.2,29.9,88.8
80.7,3.6,19.3,2.7,3.5,20.91,80.0
78.5,1.7,2.5,5.1,8.2,18.83,77.2
82.8,1.7,1.2,0.5,9.3,36.45,82.2
82.5,3.4,9.3,2.0,9.2,33.04,80.1
88.0,5.4,10.6,0.6,4.6,22.52,89.3
100.4,4.7,0.2,1.0,6.6,23.76,105.1
75.7,3.8,9.5,1.1,3.5,43.31,72.7
88.1,1.8,15.3,0.9,2.7,32.25,84.5
80.4,3.7,1.1,2.0,8.7,37.53,81.0
77.4,1.9,3.2,0.7,5.4,14.58,77.4
85.1,2.4,15.0,5.5,1.1,16.44,81.4
78.2,4.5,10.6,0.6,2.4,26.27,78.5
71.4,3.5,17.1,0.2,4.2,20.58,69.2
80.9,3.2,2.3,1.3,3.8,20.61,83.0
100.6,4.6,0.3,0.7,6.1,27.32,104.1
79.4,1.6,10.0,4.0,7.5,36.41,76.5
81.5,1.8,3.1,3.3,4.6,13.39,81.0
82.2,1.6,1.7,2.3,6.2,35.24,81.3
79.7,1.4,13.0,4.5,4.6,23.73,76.2
86.8,1.6,0.7,3.6,8.8,28.23,85.7
79.8,1.4,14.6,5.3,9.5,38.87,71.8
79.9,0.4,9.6,2.8,7.1,35.3,77.9
79.5,2.9,4.8,0.3,3.8,43.93,78.3
87.1,2.4,21.9,0.8,6.0,21.6,80.5
78.1,0.5,8.2,0.7,2.7,19.91,75.5
87.3,1.4,6.7,1.3,9.1,18.52,86.2
78.3,1.4,10.4,0.4,5.6,17.76,76.0
70.9,1.6,0.2,2.9,5.4,17.95,71.2
90.5,2.9,0.1,1.1,5.6,16.71,91.6
70.5,1.3,18.8,2.4,11.6,19.12,66.3
95.5,2.4,21.4,1.9,7.0,37.2,89.3
82.8,1.2,20.2,1.0,8.2,33.17,76.1
82.1,2.5,4.5,5.8,4.0,36.05,80.9
76.1,1.4,21.3,4.2,6.5,32.74,70.7
81.3,5.3,0.2,0.3,9.1,27.55,86.8
71.8,3.7,3.9,0.3,8.6,35.07,74.1
83.5,2.2,0.3,2.9,9.9,18.6,82.8
74.2,0.8,0.1,4.1,7.9,28.63,73.1
79.8,0.4,14.4,1.4,4.4,37.98,76.1
92.9,1.3,15.8,5.6,8.5,21.87,87.3
80.8,1.4,2.0,0.2,3.2,20.69,81.3
90.4,0.8,17.6,0.6,3.1,17.23,83.6
92.9,0.7,11.4,1.5,0.7,16.97,91.1
87.7,1.3,19.9,4.9,10.2,34.74,81.4
81.2,2.8,0.0,3.9,4.5,28.71,81.4
79.0,1.8,0.3,2.2,7.6,14.17,79.2
87.2,1.3,4.4,1.7,9.2,27.92,85.4
84.0,1.9,0.1,0.5,3.3,25.89,85.1
80.4,2.7,5.1,1.3,4.1,26.82,81.0
78.6,2.5,11.5,3.4,10.0,57.79,70.6
91.0,1.7,11.0,0.6,8.0,14.21,88.1
80.7,2.6,11.6,1.3,7.4,21.56,78.7
77.6,1.1,1.9,5.4,9.7,19.95,76.3
78.5,4.6,6.3,0.3,8.4,38.64,78.1
78.1,0.1,0.0,4.8,2.6,27.59,77.0
77.4,2.4,3.6,4.7,2.3,24.79,77.3
81.9,4.2,3.6,1.1,2.3,23.79,82.7
99.6,2.1,12.4,3.0,5.2,24.94,95.5
85.0,0.2,15.4,0.2,7.9,30.35,80.2
79.5,1.3,19.1,4.8,1.6,14.66,73.7
86.4,2.4,16.9,5.2,0.7,54.0,76.9
73.4,2.7,12.2,6.0,4.3,16.45,70.6
87.3,2.3,11.9,0.0,6.6,50.3,83.6
100.3,4.9,7.9,0.0,4.1,23.87,101.8
79.0,2.3,0.1,5.6,5.5,47.78,77.0
77.0,3.6,7.8,4.0,1.6,44.22,75.6
82.0,5.3,1.4,5.2,10.8,24.2,84.2
78.7,2.0,21.4,0.3,1.0,53.29,71.0
92.1,2.2,14.6,4.8,4.2,28.6,88.9
63.9,1.9,11.1,4.2,4.2,36.67,58.9
72.9,3.8,1.9,0.2,7.7,34.34,73.9
85.8,4.5,3.1,2.8,9.0,19.43,87.9
78.3,2.4,11.3,1.3,8.8,20.89,76.8
75.7,2.9,8.9,0.5,7.2,39.35,72.7
92.7,1.7,0.2,1.2,10.1,16.06,93.6
73.0,2.2,15.8,0.2,8.0,30.03,67.8
87.2,5.2,8.1,3.0,5.5,43.24,88.5
93.3,3.4,14.2,6.0,5.7,28.93,89.4
77.5,2.6,11.8,0.2,5.5,22.01,73.7
99.3,3.8,16.1,0.6,7.6,33.5,97.6
93.1,4.3,9.4,0.7,9.2,18.74,92.6
72.6,2.0,0.3,0.9,10.9,25.74,73.1
85.8,3.2,9.8,1.1,3.0,27.28,85.9
64.3,1.6,6.7,5.3,7.3,28.27,63.0
85.1,2.8,8.4,0.4,8.6,29.1,84.0
76.3,2.0,4.3,1.3,4.7,26.75,75.8
84.8,0.5,2.7,0.4,6.6,32.29,83.1
76.1,4.2,0.2,0.8,6.6,24.21,78.5
100.6,1.5,3.1,5.9,6.1,29.0,99.4
78.6,2.9,1.5,0.6,5.0,29.94,79.0
79.8,5.3,19.8,3.7,3.9,43.24,74.1
87.6,1.0,1.0,2.0,9.3,25.42,86.8
94.1,3.6,0.2,5.9,5.5,35.76,94.7
76.2,2.8,10.3,4.4,9.5,13.11,74.6
67.6,2.4,9.7,1.0,6.6,20.15,66.7
100.2,1.2,0.7,2.4,8.8,31.99,99.4
88.0,1.8,6.9,0.8,10.3,29.27,87.1
74.9,3.0,12.1,4.3,6.7,46.37,70.4
86.3,0.1,0.2,0.4,3.8,19.81,86.0
87.4,3.3,9.2,0.9,10.4,27.08,87.5
76.5,2.2,2.4,4.6,7.8,43.18,73.0
84.8,2.8,17.1,3.5,3.3,22.27,81.7
89.1,2.5,15.6,0.7,7.0,19.62,87.6
75.8,3.9,12.3,3.4,5.1,31.1,74.0
93.2,5.0,15.8,4.9,8.9,27.12,88.0
74.8,2.0,6.8,2.8,2.7,18.64,73.3
101.9,2.9,7.7,3.9,9.8,25.12,99.3
88.1,1.8,10.3,0.6,6.1,28.97,87.3
81.3,0.8,9.9,1.6,4.1,25.15,79.2
74.7,3.2,20.2,4.7,4.8,27.62,71.4
79.5,1.6,14.2,4.5,5.6,31.04,74.5
94.7,1.9,1.5,0.3,6.8,24.96,95.2
81.0,1.0,3.8,1.8,6.7,37.12,78.8
81.2,3.4,6.8,0.6,4.4,33.36,80.8
88.7,0.6,11.1,4.4,3.8,17.04,86.3
72.1,3.4,8.3,0.5,0.7,41.37,71.3
77.6,2.2,20.7,3.9,5.2,28.9,73.3
85.4,2.0,9.8,4.4,2.5,23.11,83.9
74.9,2.9,15.3,2.0,10.9,31.61,71.1
84.7,2.9,7.8,0.6,2.0,39.81,82.8
84.2,1.6,5.0,0.8,4.0,31.34,82.9
76.7,1.6,4.2,0.5,4.4,25.73,76.0
89.0,1.6,11.5,0.7,10.4,20.88,84.6
66.1,1.6,0.5,0.6,3.8,18.42,67.3
79.1,3.6,21.4,4.1,6.5,30.52,74.4
72.5,2.3,17.2,1.0,8.3,22.49,70.2
86.0,2.3,3.8,0.9,9.1,50.91,82.6
79.1,2.1,0.4,0.9,8.1,27.2,80.0
76.7,1.4,7.5,3.1,7.4,31.56,73.7
76.7,2.5,16.6,4.7,7.5,31.59,73.5
83.0,1.7,7.7,1.3,8.1,38.34,79.4
77.6,1.6,11.5,1.0,6.5,22.99,75.6
86.4,3.1,21.3,3.0,13.2,29.11,80.7
80.2,4.4,0.1,1.8,12.0,22.5,82.9
84.8,4.6,0.2,5.1,3.0,40.27,84.6
66.4,3.3,0.3,2.8,6.2,19.89,67.4
95.0,1.5,4.9,0.6,5.1,22.77,94.6
87.7,0.5,14.3,0.4,2.6,25.28,84.7
80.5,1.8,10.3,1.1,7.0,47.78,76.4
78.1,1.9,20.5,1.0,8.3,16.57,73.8
86.1,1.6,1.4,3.8,5.2,33.19,85.2
76.6,3.9,2.9,0.7,13.8,31.68,77.0
85.1,3.3,16.5,4.9,5.1,48.2,78.8
74.5,1.6,1.1,0.6,4.3,20.15,75.3
78.1,0.7,15.7,0.9,7.0,16.69,74.8
88.9,1.6,1.1,0.5,5.5,38.97,87.8
84.3,3.1,12.9,1.6,6.6,49.42,78.6
64.0,3.2,21.1,1.3,5.4,27.88,61.8
73.0,2.8,0.2,0.1,7.4,24.54,74.6
91.7,1.7,6.1,0.5,9.1,29.34,91.3
79.2,2.7,11.4,3.3,5.3,28.95,75.9
83.9,3.5,21.2,0.6,7.6,24.33,80.7
84.9,2.8,16.2,4.0,7.5,27.54,81.8
98.5,1.8,3.9,0.2,7.0,35.35,97.3
80.3,4.1,13.8,4.8,9.5,43.84,75.4
85.7,1.4,20.3,0.5,11.7,21.95,77.9
77.3,2.3,0.2,4.7,8.4,16.06,77.6
69.7,3.1,15.4,1.1,2.3,22.41,67.9
85.8,2.2,7.6,2.2,8.6,56.5,79.5
81.4,4.0,0.4,2.6,2.9,44.32,81.9
78.6,2.4,18.3,2.8,4.2,39.6,71.9
76.8,1.6,0.5,3.7,10.9,32.35,76.0
92.9,1.8,20.9,0.3,8.5,23.36,87.1
87.7,1.2,15.8,3.8,8.9,26.71,83.0
78.1,1.7,13.1,0.1,1.7,14.39,75.4
82.8,4.3,0.1,0.8,5.3,28.96,84.1
77.9,3.9,22.0,0.3,7.8,14.64,75.0
85.8,5.4,8.4,4.0,5.3,30.37,84.9
86.1,4.1,4.2,0.5,4.2,25.0,87.9
76.6,4.3,18.9,0.1,6.0,33.38,71.6
77.7,3.6,9.2,0.3,6.7,35.19,76.0
78.6,5.2,11.1,1.9,6.7,37.12,75.6
74.6,1.4,19.7,2.1,7.2,22.35,69.2
86.1,0.5,7.4,2.6,2.8,40.85,82.8
98.9,0.7,15.6,2.8,2.0,34.58,96.7
79.0,1.8,9.8,0.4,7.9,48.68,73.5
78.3,4.4,8.9,1.9,6.6,16.36,79.3
84.4,4.9,12.7,2.7,8.4,21.57,81.4
77.1,3.8,11.6,5.4,11.8,38.76,77.7
80.8,2.8,15.1,5.9,7.9,22.77,76.1
78.4,1.3,0.6,0.6,5.0,27.52,78.5
70.1,1.5,15.9,4.3,9.1,19.22,67.4
80.6,3.4,13.9,3.8,4.4,31.77,77.9
98.2,4.1,8.2,4.2,8.0,25.22,96.3
85.4,2.9,13.5,4.0,4.7,38.04,82.0
83.8,4.0,7.2,0.5,7.2,34.78,83.0
87.3,4.0,19.8,0.4,12.7,30.45,84.4
76.3,1.4,3.8,0.6,7.3,26.89,75.8
84.9,4.0,2.4,3.5,7.5,27.28,88.1
78.9,1.0,0.4,0.3,5.1,16.26,79.3
86.5,2.3,0.0,3.9,5.6,36.51,86.8
82.5,3.2,4.1,0.4,7.0,14.68,83.9
98.3,1.4,0.3,0.3,3.9,24.21,99.1
90.0,1.4,6.5,0.4,12.1,26.04,89.2
87.4,4.1,17.1,1.0,10.8,25.7,84.3
80.0,1.1,15.9,0.7,2.4,21.94,74.3
93.2,3.4,1.2,2.6,4.9,34.84,94.3
84.2,2.8,8.3,0.5,2.8,26.32,85.0
91.4,1.9,4.8,4.1,6.7,39.86,88.3
77.1,2.6,2.4,1.9,4.8,16.71,78.0
93.7,2.5,7.5,5.2,4.8,25.62,91.6
84.1,1.4,20.0,4.8,4.9,34.46,78.4
79.7,5.4,15.0,0.7,5.8,23.83,77.9
92.2,1.4,16.8,4.0,11.3,27.93,86.1
84.6,5.4,10.9,0.3,4.8,31.21,85.6
98.2,1.9,6.8,2.1,7.5,31.47,96.3
84.9,2.6,10.9,0.4,13.3,35.88,82.3
89.9,3.7,7.6,2.2,6.0,31.01,90.6
82.3,0.6,3.1,0.7,4.9,31.15,81.1
85.6,3.0,0.2,4.5,3.9,38.58,86.5
69.0,2.0,8.1,0.1,3.9,20.66,69.0
79.0,2.6,3.7,0.7,6.9,23.81,80.0
92.0,1.9,15.9,2.4,8.7,13.04,89.5
76.2,1.4,3.5,1.2,5.4,26.04,76.2
76.1,4.9,10.3,2.7,7.1,14.17,76.9
87.3,1.2,2.9,0.7,3.0,35.76,86.6
79.7,3.4,3.8,0.7,10.9,38.42,79.8
89.9,1.8,10.0,0.4,6.4,14.57,88.4
81.2,0.1,19.1,1.9,7.9,28.17,75.3
89.0,2.1,0.0,5.1,10.1,30.32,89.4
92.4,2.3,3.0,0.8,1.5,44.88,92.0
77.6,1.1,7.7,1.2,8.3,23.39,75.2
76.1,3.1,15.9,5.1,7.8,18.84,73.6
86.9,3.7,2.8,5.0,7.7,15.25,86.6
80.4,2.6,16.5,4.1,11.9,13.52,76.6
80.4,2.6,21.8,4.1,7.2,23.86,73.1
86.3,2.6,0.5,4.1,8.4,24.32,87.7
70.3,3.0,10.4,4.3,5.8,24.37,69.2
89.7,1.8,3.1,0.6,3.6,29.41,90.5
81.5,4.0,9.4,5.7,3.8,38.5,79.2
