genetic,length,mass,exercise,smoking,alcohol,sugar,bmi,lifespan
80.0,168.0,66.0,1.0,19.0,5.0,3,23.38,60
79.0,193.0,77.0,2.0,0.0,7.0,1,20.67,93
81.0,197.0,66.0,2.0,1.0,0.0,3,17.01,100
83.0,190.0,72.0,1.0,0.0,6.0,3,19.94,81
81.0,185.0,61.0,2.0,13.0,3.0,2,17.82,88
80.0,184.0,64.0,1.0,21.0,1.0,2,18.9,70
82.0,184.0,93.0,2.0,7.0,7.0,2,27.47,85
77.0,158.0,93.0,2.0,16.0,5.0,4,37.25,62
78.0,189.0,96.0,1.0,0.0,4.0,3,26.87,70
81.0,195.0,88.0,2.0,13.0,1.0,4,23.14,80
77.0,180.0,73.0,2.0,5.0,7.0,2,22.53,83
80.0,168.0,82.0,0.0,2.0,4.0,2,29.05,69
80.0,155.0,66.0,0.0,9.0,10.0,2,27.47,58
79.0,190.0,78.0,1.0,6.0,8.0,1,21.61,75
82.0,184.0,89.0,2.0,1.0,8.0,4,26.29,81
80.0,178.0,76.0,3.0,21.0,6.0,3,23.99,77
79.0,192.0,98.0,3.0,0.0,9.0,2,26.58,97
81.0,207.0,69.0,2.0,7.0,9.0,3,16.1,85
78.0,198.0,80.0,2.0,18.0,9.0,4,20.41,70
79.0,185.0,94.0,1.0,9.0,7.0,2,27.47,65
80.0,186.0,77.0,3.0,3.0,7.0,3,22.26,92
81.0,197.0,92.0,4.0,4.0,4.0,4,23.71,99
80.0,187.0,70.0,2.0,12.0,3.0,3,20.02,84
82.0,167.0,64.0,0.0,10.0,7.0,2,22.95,66
83.0,172.0,64.0,2.0,21.0,3.0,2,21.63,76
77.0,167.0,62.0,3.0,5.0,5.0,3,22.23,88
77.0,207.0,73.0,2.0,0.0,9.0,1,17.04,93
77.0,198.0,87.0,1.0,1.0,7.0,1,22.19,74
81.0,199.0,106.0,1.0,6.0,1.0,2,26.77,80
79.0,165.0,91.0,2.0,19.0,6.0,1,33.43,72
80.0,177.0,83.0,1.0,13.0,8.0,4,26.49,61
79.0,185.0,85.0,1.0,20.0,7.0,3,24.84,55
79.0,174.0,98.0,3.0,22.0,2.0,2,32.37,77
80.0,187.0,70.0,3.0,9.0,4.0,3,20.02,96
79.0,201.0,89.0,1.0,16.0,5.0,3,22.03,66
77.0,192.0,99.0,1.0,22.0,9.0,3,26.86,53
84.0,183.0,86.0,2.0,3.0,6.0,4,25.68,78
79.0,183.0,89.0,2.0,17.0,3.0,3,26.58,70
81.0,196.0,98.0,1.0,2.0,7.0,3,25.51,72
79.0,174.0,93.0,2.0,15.0,3.0,2,30.72,77
77.0,192.0,76.0,0.0,10.0,9.0,2,20.62,59
78.0,201.0,65.0,1.0,14.0,2.0,3,16.09,73
80.0,177.0,73.0,0.0,1.0,8.0,3,23.3,66
79.0,186.0,82.0,1.0,8.0,7.0,2,23.7,71
79.0,185.0,105.0,2.0,17.0,3.0,2,30.68,73
79.0,183.0,69.0,2.0,17.0,6.0,3,20.6,69
80.0,187.0,78.0,1.0,8.0,6.0,2,22.31,69
83.0,193.0,71.0,2.0,14.0,9.0,1,19.06,84
81.0,175.0,84.0,2.0,12.0,4.0,4,27.43,72
84.0,194.0,64.0,2.0,2.0,2.0,2,17.0,100
80.0,171.0,62.0,1.0,14.0,10.0,3,21.2,62
83.0,167.0,80.0,1.0,18.0,9.0,2,28.69,60
81.0,187.0,78.0,2.0,4.0,9.0,1,22.31,82
80.0,182.0,93.0,1.0,17.0,3.0,4,28.08,64
79.0,174.0,96.0,1.0,0.0,9.0,2,31.71,75
81.0,188.0,71.0,1.0,12.0,8.0,2,20.09,70
82.0,189.0,84.0,2.0,8.0,2.0,3,23.52,81
79.0,178.0,80.0,1.0,13.0,8.0,3,25.25,65
79.0,179.0,79.0,2.0,22.0,7.0,3,24.66,62
81.0,196.0,85.0,3.0,14.0,8.0,1,22.13,90
79.0,163.0,92.0,2.0,20.0,9.0,3,34.63,55
81.0,166.0,67.0,1.0,10.0,7.0,3,24.31,70
81.0,199.0,89.0,2.0,17.0,9.0,3,22.47,74
80.0,180.0,68.0,3.0,14.0,1.0,4,20.99,85
80.0,178.0,73.0,2.0,0.0,9.0,1,23.04,86
83.0,171.0,81.0,1.0,11.0,0.0,1,27.7,80
83.0,166.0,77.0,1.0,9.0,9.0,3,27.94,66
82.0,192.0,72.0,2.0,0.0,8.0,1,19.53,94
80.0,181.0,100.0,1.0,20.0,8.0,3,30.52,57
80.0,183.0,78.0,1.0,18.0,7.0,4,23.29,53
80.0,206.0,65.0,1.0,15.0,5.0,3,15.32,74
81.0,199.0,65.0,2.0,1.0,7.0,2,16.41,90
79.0,207.0,79.0,0.0,7.0,8.0,2,18.44,68
81.0,208.0,85.0,2.0,12.0,5.0,1,19.65,89
79.0,172.0,90.0,1.0,15.0,5.0,3,30.42,59
81.0,156.0,65.0,1.0,19.0,3.0,1,26.71,70
80.0,166.0,60.0,2.0,15.0,4.0,2,21.77,76
81.0,175.0,69.0,2.0,15.0,1.0,1,22.53,87
79.0,177.0,78.0,2.0,18.0,5.0,3,24.9,69
79.0,175.0,61.0,3.0,19.0,3.0,3,19.92,81
81.0,162.0,82.0,2.0,11.0,9.0,4,31.25,70
80.0,204.0,75.0,1.0,12.0,9.0,1,18.02,72
79.0,199.0,82.0,2.0,20.0,6.0,1,20.71,76
80.0,183.0,84.0,1.0,7.0,5.0,3,25.08,71
82.0,202.0,100.0,1.0,6.0,4.0,2,24.51,79
80.0,160.0,80.0,1.0,3.0,6.0,1,31.25,80
78.0,180.0,78.0,2.0,20.0,7.0,1,24.07,70
78.0,172.0,63.0,1.0,11.0,9.0,2,21.3,73
78.0,182.0,61.0,1.0,16.0,8.0,2,18.42,67
78.0,200.0,95.0,2.0,4.0,6.0,2,23.75,86
80.0,192.0,88.0,1.0,19.0,7.0,1,23.87,63
79.0,178.0,85.0,1.0,15.0,8.0,3,26.83,57
80.0,173.0,64.0,3.0,21.0,8.0,2,21.38,81
81.0,181.0,80.0,1.0,0.0,2.0,3,24.42,81
79.0,174.0,94.0,1.0,1.0,6.0,4,31.05,69
80.0,180.0,85.0,2.0,0.0,5.0,3,26.23,88
79.0,202.0,83.0,0.0,4.0,7.0,2,20.34,70
77.0,175.0,96.0,1.0,22.0,6.0,2,31.35,53
80.0,196.0,75.0,2.0,17.0,1.0,4,19.52,72
79.0,213.0,68.0,2.0,8.0,8.0,3,14.99,80
79.0,202.0,108.0,3.0,12.0,2.0,2,26.47,88
81.0,189.0,84.0,2.0,17.0,9.0,2,23.52,73
82.0,155.0,93.0,1.0,19.0,6.0,2,38.71,54
79.0,195.0,75.0,2.0,11.0,1.0,1,19.72,89
80.0,210.0,61.0,3.0,11.0,9.0,3,13.83,88
82.0,205.0,78.0,1.0,12.0,9.0,2,18.56,76
83.0,185.0,93.0,2.0,1.0,9.0,3,27.17,81
76.0,203.0,79.0,1.0,17.0,5.0,2,19.17,66
82.0,202.0,86.0,1.0,10.0,8.0,2,21.08,68
77.0,194.0,78.0,2.0,10.0,2.0,3,20.72,83
82.0,164.0,89.0,3.0,3.0,8.0,3,33.09,86
77.0,155.0,88.0,2.0,15.0,9.0,4,36.63,54
77.0,200.0,85.0,2.0,8.0,6.0,2,21.25,82
79.0,180.0,63.0,2.0,16.0,6.0,2,19.44,76
82.0,166.0,63.0,1.0,5.0,7.0,3,22.86,76
78.0,203.0,71.0,1.0,1.0,3.0,3,17.23,84
81.0,186.0,70.0,2.0,0.0,5.0,2,20.23,96
80.0,192.0,76.0,2.0,0.0,4.0,3,20.62,95
80.0,186.0,75.0,1.0,4.0,1.0,3,21.68,78
79.0,172.0,73.0,2.0,12.0,9.0,4,24.68,64
80.0,157.0,95.0,2.0,13.0,7.0,2,38.54,67
77.0,178.0,86.0,2.0,0.0,4.0,3,27.14,81
79.0,186.0,76.0,2.0,9.0,8.0,2,21.97,79
80.0,173.0,81.0,2.0,0.0,7.0,2,27.06,83
79.0,193.0,93.0,2.0,11.0,8.0,2,24.97,74
77.0,183.0,95.0,3.0,4.0,2.0,5,28.37,84
80.0,196.0,97.0,1.0,1.0,7.0,4,25.25,74
81.0,193.0,81.0,2.0,0.0,1.0,1,21.75,104
81.0,172.0,70.0,3.0,2.0,3.0,3,23.66,101
78.0,208.0,80.0,1.0,11.0,2.0,4,18.49,69
80.0,160.0,78.0,2.0,2.0,0.0,3,30.47,89
81.0,162.0,77.0,2.0,3.0,7.0,3,29.34,80
78.0,193.0,61.0,1.0,14.0,6.0,2,16.38,73
79.0,166.0,77.0,1.0,16.0,7.0,4,27.94,57
80.0,199.0,69.0,0.0,6.0,7.0,2,17.42,72
79.0,192.0,97.0,1.0,5.0,6.0,3,26.31,65
79.0,187.0,70.0,1.0,1.0,7.0,2,20.02,80
82.0,197.0,81.0,2.0,9.0,6.0,3,20.87,81
79.0,185.0,65.0,1.0,13.0,2.0,4,18.99,67
82.0,180.0,89.0,1.0,10.0,8.0,2,27.47,73
80.0,176.0,75.0,2.0,4.0,5.0,3,24.21,78
79.0,212.0,87.0,1.0,13.0,8.0,2,19.36,70
80.0,201.0,73.0,1.0,21.0,4.0,4,18.07,64
78.0,184.0,65.0,2.0,0.0,7.0,1,19.2,92
79.0,191.0,69.0,1.0,16.0,3.0,2,18.91,69
81.0,183.0,83.0,3.0,22.0,8.0,2,24.78,76
81.0,195.0,86.0,1.0,18.0,5.0,2,22.62,72
81.0,183.0,80.0,1.0,19.0,9.0,3,23.89,58
79.0,191.0,77.0,2.0,22.0,6.0,2,21.11,76
81.0,185.0,77.0,1.0,8.0,0.0,1,22.5,85
82.0,190.0,90.0,2.0,0.0,6.0,2,24.93,90
81.0,200.0,85.0,3.0,7.0,8.0,1,21.25,95
80.0,180.0,89.0,3.0,13.0,1.0,1,27.47,100
80.0,190.0,89.0,3.0,1.0,7.0,2,24.65,95
77.0,169.0,73.0,1.0,0.0,8.0,4,25.56,70
83.0,200.0,72.0,1.0,2.0,5.0,3,18.0,80
78.0,184.0,86.0,2.0,19.0,9.0,3,25.4,66
82.0,178.0,73.0,1.0,2.0,5.0,2,23.04,83
79.0,190.0,86.0,2.0,22.0,2.0,2,23.82,76
84.0,200.0,69.0,1.0,12.0,8.0,3,17.25,77
79.0,174.0,83.0,2.0,9.0,8.0,3,27.41,76
80.0,161.0,89.0,0.0,11.0,4.0,3,34.34,56
82.0,187.0,73.0,1.0,13.0,5.0,2,20.88,75
81.0,197.0,60.0,2.0,7.0,4.0,1,15.46,91
79.0,155.0,87.0,1.0,21.0,3.0,2,36.21,57
78.0,164.0,61.0,2.0,7.0,4.0,2,22.68,86
81.0,187.0,83.0,1.0,7.0,3.0,2,23.74,76
79.0,194.0,63.0,1.0,21.0,10.0,2,16.74,63
77.0,198.0,72.0,2.0,15.0,0.0,1,18.37,89
81.0,183.0,95.0,1.0,10.0,4.0,2,28.37,75
82.0,206.0,78.0,1.0,8.0,8.0,3,18.38,74
78.0,173.0,60.0,1.0,8.0,1.0,3,20.05,78
79.0,192.0,104.0,3.0,2.0,7.0,3,28.21,92
77.0,188.0,106.0,1.0,14.0,8.0,1,29.99,62
80.0,196.0,88.0,2.0,11.0,4.0,1,22.91,86
83.0,188.0,84.0,1.0,0.0,8.0,3,23.77,76
82.0,194.0,95.0,1.0,14.0,6.0,4,25.24,61
76.0,200.0,79.0,1.0,14.0,7.0,4,19.75,57
81.0,203.0,64.0,1.0,5.0,5.0,1,15.53,86
82.0,178.0,81.0,2.0,12.0,8.0,1,25.56,78
78.0,207.0,62.0,1.0,18.0,6.0,2,14.47,65
82.0,171.0,103.0,2.0,19.0,7.0,1,35.22,71
80.0,180.0,68.0,1.0,20.0,0.0,2,20.99,70
79.0,195.0,73.0,2.0,5.0,7.0,2,19.2,86
84.0,169.0,62.0,2.0,7.0,4.0,3,21.71,91
81.0,187.0,71.0,2.0,6.0,0.0,2,20.3,97
82.0,178.0,86.0,3.0,18.0,0.0,3,27.14,84
79.0,187.0,62.0,2.0,13.0,7.0,2,17.73,79
80.0,194.0,102.0,1.0,14.0,1.0,2,27.1,70
78.0,169.0,79.0,3.0,0.0,7.0,3,27.66,90
79.0,167.0,79.0,0.0,4.0,6.0,2,28.33,67
82.0,195.0,67.0,2.0,8.0,4.0,3,17.62,89
79.0,196.0,75.0,2.0,5.0,3.0,2,19.52,88
78.0,207.0,70.0,2.0,0.0,8.0,4,16.34,80
83.0,198.0,86.0,1.0,21.0,2.0,3,21.94,71
80.0,192.0,71.0,1.0,0.0,1.0,2,19.26,87
80.0,173.0,80.0,1.0,16.0,1.0,4,26.73,66
81.0,171.0,72.0,3.0,14.0,8.0,2,24.62,87
79.0,180.0,98.0,1.0,13.0,0.0,3,30.25,62
84.0,195.0,92.0,2.0,18.0,0.0,4,24.19,82
80.0,177.0,81.0,2.0,0.0,6.0,3,25.85,81
80.0,178.0,89.0,1.0,8.0,7.0,3,28.09,63
79.0,202.0,71.0,1.0,10.0,6.0,1,17.4,72
80.0,200.0,78.0,1.0,1.0,5.0,2,19.5,84
80.0,201.0,96.0,1.0,0.0,7.0,2,23.76,79
79.0,154.0,61.0,3.0,9.0,2.0,2,25.72,91
79.0,185.0,76.0,1.0,6.0,4.0,4,22.21,74
78.0,179.0,67.0,1.0,3.0,2.0,4,20.91,72
80.0,187.0,68.0,1.0,22.0,5.0,2,19.45,66
77.0,201.0,75.0,3.0,2.0,1.0,2,18.56,97
77.0,189.0,65.0,1.0,17.0,8.0,3,18.2,63
81.0,177.0,92.0,1.0,0.0,5.0,2,29.37,76
82.0,198.0,91.0,2.0,11.0,7.0,2,23.21,76
80.0,179.0,79.0,2.0,22.0,9.0,4,24.66,57
78.0,182.0,74.0,1.0,7.0,9.0,1,22.34,74
79.0,184.0,71.0,3.0,16.0,7.0,5,20.97,77
82.0,198.0,101.0,1.0,4.0,9.0,2,25.76,78
81.0,172.0,82.0,2.0,5.0,10.0,3,27.72,79
78.0,177.0,89.0,1.0,6.0,3.0,2,28.41,73
81.0,195.0,97.0,2.0,12.0,8.0,4,25.51,69
78.0,176.0,75.0,3.0,1.0,9.0,2,24.21,91
80.0,163.0,92.0,2.0,7.0,9.0,3,34.63,71
81.0,195.0,89.0,1.0,0.0,2.0,1,23.41,82
81.0,174.0,80.0,1.0,12.0,3.0,2,26.42,75
81.0,168.0,82.0,1.0,18.0,9.0,3,29.05,52
78.0,202.0,93.0,2.0,17.0,10.0,3,22.79,64
82.0,174.0,100.0,2.0,14.0,4.0,2,33.03,76
78.0,178.0,89.0,1.0,6.0,8.0,1,28.09,73
82.0,193.0,60.0,1.0,0.0,1.0,1,16.11,94
79.0,209.0,75.0,2.0,4.0,8.0,2,17.17,86
80.0,192.0,73.0,2.0,1.0,6.0,1,19.8,87
82.0,162.0,69.0,2.0,10.0,7.0,2,26.29,78
79.0,162.0,72.0,2.0,7.0,9.0,2,27.43,74
77.0,185.0,86.0,3.0,18.0,7.0,2,25.13,75
78.0,208.0,84.0,1.0,2.0,8.0,5,19.42,69
81.0,175.0,77.0,0.0,1.0,9.0,2,25.14,69
79.0,175.0,69.0,2.0,15.0,9.0,2,22.53,68
78.0,194.0,104.0,1.0,12.0,3.0,1,27.63,75
82.0,194.0,65.0,1.0,13.0,6.0,2,17.27,76
80.0,189.0,95.0,2.0,13.0,4.0,4,26.6,72
81.0,165.0,83.0,1.0,11.0,7.0,5,30.49,57
81.0,187.0,71.0,1.0,12.0,0.0,3,20.3,76
79.0,167.0,76.0,1.0,4.0,5.0,1,27.25,79
83.0,166.0,83.0,3.0,2.0,7.0,3,30.12,91
82.0,175.0,63.0,0.0,21.0,7.0,1,20.57,63
80.0,202.0,87.0,3.0,21.0,8.0,3,21.32,77
83.0,185.0,80.0,2.0,16.0,5.0,3,23.37,80
78.0,169.0,60.0,3.0,5.0,5.0,3,21.01,93
79.0,170.0,70.0,3.0,0.0,2.0,4,24.22,92
79.0,194.0,83.0,1.0,0.0,3.0,2,22.05,79
81.0,197.0,60.0,1.0,2.0,7.0,3,15.46,77
82.0,180.0,62.0,3.0,12.0,8.0,2,19.14,91
82.0,185.0,82.0,1.0,10.0,9.0,2,23.96,72
79.0,174.0,63.0,2.0,3.0,5.0,3,20.81,90
81.0,178.0,75.0,1.0,0.0,7.0,2,23.67,84
79.0,179.0,103.0,3.0,11.0,5.0,2,32.15,82
79.0,189.0,92.0,2.0,20.0,8.0,3,25.76,62
79.0,192.0,67.0,1.0,14.0,0.0,1,18.17,78
79.0,156.0,68.0,1.0,10.0,7.0,3,27.94,62
79.0,190.0,108.0,2.0,15.0,6.0,3,29.92,68
80.0,206.0,63.0,1.0,19.0,7.0,4,14.85,66
78.0,179.0,88.0,3.0,9.0,7.0,2,27.46,83
79.0,183.0,89.0,2.0,13.0,0.0,2,26.58,85
80.0,163.0,85.0,2.0,15.0,8.0,1,31.99,70
79.0,161.0,71.0,2.0,7.0,4.0,3,27.39,82
82.0,163.0,63.0,1.0,3.0,7.0,4,23.71,76
80.0,170.0,84.0,3.0,4.0,0.0,3,29.07,96
82.0,202.0,98.0,1.0,4.0,7.0,4,24.02,74
78.0,201.0,94.0,3.0,9.0,1.0,3,23.27,91
79.0,186.0,95.0,0.0,11.0,8.0,3,27.46,54
79.0,170.0,98.0,2.0,8.0,8.0,2,33.91,73
80.0,190.0,70.0,2.0,13.0,6.0,1,19.39,78
81.0,180.0,64.0,2.0,1.0,7.0,2,19.75,91
81.0,200.0,62.0,1.0,21.0,8.0,3,15.5,64
81.0,188.0,76.0,2.0,8.0,9.0,1,21.5,84
81.0,183.0,79.0,2.0,3.0,9.0,2,23.59,90
78.0,204.0,75.0,1.0,20.0,3.0,3,18.02,70
80.0,195.0,72.0,2.0,0.0,4.0,3,18.93,91
81.0,173.0,85.0,1.0,16.0,9.0,1,28.4,64
79.0,193.0,85.0,1.0,2.0,9.0,2,22.82,77
79.0,213.0,83.0,2.0,1.0,6.0,3,18.29,85
77.0,190.0,74.0,2.0,16.0,9.0,1,20.5,77
80.0,179.0,88.0,1.0,7.0,9.0,2,27.46,70
81.0,160.0,64.0,3.0,0.0,9.0,3,25.0,90
80.0,196.0,80.0,2.0,16.0,1.0,3,20.82,79
79.0,188.0,69.0,1.0,18.0,8.0,2,19.52,69
83.0,181.0,79.0,1.0,15.0,8.0,3,24.11,68
80.0,185.0,79.0,1.0,11.0,8.0,4,23.08,61
80.0,182.0,85.0,2.0,0.0,6.0,1,25.66,85
81.0,164.0,80.0,4.0,11.0,6.0,2,29.74,94
81.0,166.0,74.0,0.0,8.0,6.0,3,26.85,63
80.0,177.0,85.0,1.0,22.0,3.0,4,27.13,60
78.0,154.0,63.0,0.0,20.0,7.0,2,26.56,53
78.0,214.0,82.0,1.0,14.0,8.0,3,17.91,66
82.0,203.0,74.0,2.0,12.0,7.0,3,17.96,82
79.0,160.0,61.0,1.0,10.0,2.0,3,23.83,67
79.0,180.0,79.0,1.0,2.0,7.0,3,24.38,74
82.0,198.0,75.0,2.0,22.0,5.0,4,19.13,72
79.0,204.0,78.0,1.0,15.0,9.0,2,18.74,69
79.0,183.0,83.0,2.0,8.0,6.0,4,24.78,76
81.0,160.0,69.0,3.0,13.0,6.0,2,26.95,89
80.0,163.0,71.0,1.0,16.0,2.0,2,26.72,74
80.0,179.0,87.0,2.0,12.0,9.0,3,27.15,74
77.0,176.0,76.0,2.0,9.0,7.0,2,24.54,79
81.0,208.0,78.0,2.0,19.0,5.0,2,18.03,83
77.0,170.0,89.0,1.0,16.0,6.0,3,30.8,58
80.0,174.0,78.0,2.0,2.0,7.0,1,25.76,87
82.0,194.0,92.0,3.0,17.0,9.0,4,24.44,81
81.0,177.0,77.0,1.0,20.0,9.0,3,24.58,61
78.0,165.0,76.0,1.0,0.0,9.0,4,27.92,62
81.0,186.0,84.0,1.0,19.0,7.0,4,24.28,58
81.0,179.0,87.0,3.0,2.0,7.0,2,27.15,97
79.0,184.0,102.0,1.0,16.0,3.0,1,30.13,68
80.0,180.0,64.0,0.0,2.0,4.0,1,19.75,78
81.0,174.0,64.0,1.0,16.0,8.0,2,21.14,70
80.0,200.0,76.0,0.0,18.0,6.0,2,19.0,59
79.0,175.0,108.0,2.0,7.0,7.0,3,35.27,68
81.0,203.0,74.0,4.0,20.0,6.0,1,17.96,97
82.0,199.0,78.0,2.0,1.0,8.0,4,19.7,89
82.0,164.0,77.0,3.0,8.0,3.0,3,28.63,94
81.0,209.0,80.0,1.0,8.0,9.0,2,18.31,73
79.0,163.0,70.0,0.0,12.0,4.0,3,26.35,57
78.0,183.0,73.0,2.0,21.0,6.0,3,21.8,64
81.0,175.0,100.0,2.0,16.0,8.0,2,32.65,72
80.0,185.0,112.0,2.0,3.0,9.0,1,32.72,83
81.0,197.0,87.0,1.0,0.0,9.0,3,22.42,74
78.0,213.0,78.0,1.0,6.0,6.0,2,17.19,79
80.0,188.0,64.0,3.0,16.0,8.0,2,18.11,87
84.0,212.0,74.0,1.0,7.0,7.0,4,16.46,76
82.0,174.0,71.0,3.0,4.0,1.0,2,23.45,104
79.0,199.0,68.0,1.0,13.0,4.0,4,17.17,69
79.0,167.0,70.0,0.0,3.0,8.0,3,25.1,63
76.0,181.0,69.0,2.0,14.0,5.0,4,21.06,75
82.0,199.0,74.0,3.0,15.0,9.0,2,18.69,94
81.0,162.0,79.0,2.0,1.0,6.0,1,30.1,84
79.0,192.0,79.0,1.0,18.0,9.0,4,21.43,60
80.0,208.0,87.0,1.0,8.0,6.0,4,20.11,72
80.0,182.0,67.0,2.0,13.0,1.0,3,20.23,83
81.0,185.0,108.0,1.0,14.0,8.0,3,31.56,57
78.0,169.0,70.0,0.0,2.0,9.0,2,24.51,64
80.0,155.0,84.0,1.0,3.0,3.0,3,34.96,67
79.0,181.0,63.0,1.0,14.0,10.0,2,19.23,66
77.0,182.0,93.0,0.0,18.0,2.0,4,28.08,52
80.0,179.0,79.0,1.0,1.0,3.0,1,24.66,82
79.0,182.0,82.0,3.0,11.0,6.0,3,24.76,84
81.0,174.0,94.0,4.0,18.0,9.0,2,31.05,85
83.0,165.0,95.0,3.0,16.0,5.0,2,34.89,81
78.0,182.0,79.0,2.0,9.0,3.0,4,23.85,79
80.0,175.0,75.0,3.0,2.0,5.0,2,24.49,95
79.0,198.0,80.0,0.0,1.0,9.0,3,20.41,67
84.0,189.0,67.0,2.0,1.0,8.0,2,18.76,90
82.0,207.0,93.0,2.0,0.0,7.0,4,21.7,82
82.0,174.0,65.0,1.0,18.0,6.0,4,21.47,64
79.0,167.0,67.0,2.0,1.0,8.0,4,24.02,75
80.0,214.0,81.0,1.0,14.0,0.0,1,17.69,80
80.0,184.0,74.0,2.0,8.0,6.0,3,21.86,82
83.0,181.0,61.0,1.0,6.0,8.0,2,18.62,76
82.0,165.0,63.0,1.0,5.0,9.0,1,23.14,79
81.0,200.0,63.0,2.0,3.0,9.0,2,15.75,89
79.0,166.0,100.0,1.0,21.0,1.0,3,36.29,57
79.0,175.0,70.0,1.0,15.0,1.0,2,22.86,77
77.0,173.0,69.0,2.0,10.0,7.0,2,23.05,78
79.0,190.0,95.0,1.0,2.0,3.0,3,26.32,70
82.0,205.0,64.0,1.0,21.0,8.0,3,15.23,66
83.0,190.0,70.0,1.0,0.0,9.0,1,19.39,86
81.0,174.0,68.0,1.0,5.0,7.0,2,22.46,80
81.0,204.0,87.0,1.0,22.0,8.0,1,20.91,64
81.0,186.0,80.0,1.0,2.0,2.0,2,23.12,81
81.0,196.0,72.0,1.0,9.0,4.0,2,18.74,78
83.0,155.0,86.0,2.0,6.0,8.0,2,35.8,76
76.0,186.0,98.0,1.0,9.0,9.0,2,28.33,63
79.0,181.0,76.0,1.0,0.0,5.0,2,23.2,79
80.0,181.0,74.0,1.0,18.0,7.0,2,22.59,64
78.0,196.0,80.0,1.0,5.0,7.0,2,20.82,80
78.0,194.0,87.0,1.0,1.0,5.0,1,23.12,82
79.0,205.0,85.0,2.0,22.0,9.0,2,20.23,68
82.0,181.0,61.0,2.0,5.0,7.0,1,18.62,95
79.0,177.0,93.0,2.0,5.0,5.0,2,29.68,79
81.0,204.0,78.0,1.0,16.0,7.0,3,18.74,67
78.0,183.0,81.0,1.0,10.0,8.0,1,24.19,73
78.0,171.0,77.0,2.0,19.0,0.0,2,26.33,81
80.0,188.0,68.0,1.0,16.0,6.0,1,19.24,72
80.0,167.0,61.0,2.0,4.0,7.0,2,21.87,82
78.0,200.0,94.0,2.0,21.0,7.0,3,23.5,70
79.0,158.0,84.0,3.0,3.0,8.0,3,33.65,84
77.0,182.0,77.0,1.0,8.0,8.0,3,23.25,60
82.0,181.0,80.0,2.0,8.0,9.0,3,24.42,78
77.0,172.0,71.0,1.0,1.0,9.0,2,24.0,68
79.0,197.0,76.0,3.0,17.0,8.0,3,19.58,83
80.0,179.0,66.0,1.0,2.0,7.0,1,20.6,79
80.0,183.0,78.0,1.0,3.0,6.0,3,23.29,76
79.0,183.0,97.0,2.0,4.0,7.0,2,28.96,83
81.0,182.0,91.0,2.0,4.0,9.0,2,27.47,87
82.0,192.0,77.0,2.0,0.0,8.0,1,20.89,89
79.0,193.0,93.0,1.0,0.0,7.0,3,24.97,76
78.0,171.0,94.0,3.0,3.0,0.0,2,32.15,101
80.0,181.0,90.0,2.0,8.0,6.0,2,27.47,77
76.0,171.0,76.0,2.0,3.0,3.0,3,25.99,81
79.0,166.0,95.0,1.0,7.0,6.0,3,34.48,65
82.0,162.0,103.0,2.0,4.0,2.0,3,39.25,74
78.0,181.0,92.0,2.0,11.0,5.0,2,28.08,75
79.0,181.0,79.0,3.0,1.0,6.0,1,24.11,104
80.0,201.0,65.0,1.0,10.0,2.0,2,16.09,84
76.0,183.0,90.0,2.0,0.0,9.0,2,26.87,85
83.0,210.0,91.0,3.0,12.0,7.0,4,20.63,85
81.0,180.0,70.0,3.0,1.0,8.0,2,21.6,96
78.0,171.0,60.0,3.0,1.0,6.0,4,20.52,95
78.0,175.0,85.0,3.0,3.0,7.0,3,27.76,89
81.0,164.0,92.0,1.0,8.0,8.0,1,34.21,71
80.0,197.0,73.0,2.0,9.0,8.0,2,18.81,82
83.0,193.0,86.0,1.0,11.0,8.0,3,23.09,65
81.0,196.0,81.0,1.0,16.0,8.0,1,21.08,65
81.0,197.0,71.0,1.0,0.0,7.0,3,18.29,80
81.0,199.0,76.0,3.0,1.0,3.0,3,19.19,98
77.0,197.0,78.0,1.0,6.0,9.0,3,20.1,70
79.0,180.0,61.0,1.0,2.0,9.0,2,18.83,81
81.0,185.0,83.0,2.0,17.0,6.0,1,24.25,75
77.0,201.0,92.0,2.0,18.0,6.0,3,22.77,68
78.0,192.0,109.0,2.0,10.0,0.0,3,29.57,74
78.0,182.0,91.0,1.0,18.0,3.0,2,27.47,68
76.0,156.0,112.0,2.0,14.0,9.0,1,46.02,59
80.0,180.0,70.0,2.0,12.0,6.0,3,21.6,75
79.0,175.0,94.0,0.0,0.0,8.0,3,30.69,63
79.0,170.0,82.0,2.0,18.0,0.0,2,28.37,72
79.0,202.0,77.0,2.0,16.0,8.0,2,18.87,73
79.0,189.0,96.0,2.0,0.0,9.0,3,26.87,81
79.0,168.0,91.0,1.0,2.0,4.0,4,32.24,65
80.0,192.0,72.0,2.0,0.0,7.0,2,19.53,86
82.0,193.0,93.0,2.0,3.0,5.0,3,24.97,86
81.0,171.0,80.0,1.0,1.0,7.0,2,27.36,71
78.0,161.0,63.0,1.0,8.0,0.0,2,24.3,73
80.0,203.0,78.0,1.0,1.0,9.0,3,18.93,78
82.0,167.0,70.0,2.0,0.0,8.0,3,25.1,89
80.0,198.0,64.0,4.0,3.0,4.0,2,16.32,110
79.0,174.0,76.0,1.0,18.0,9.0,2,25.1,62
79.0,175.0,89.0,2.0,8.0,4.0,2,29.06,82
